Review,FACILITIES#CLEANLINESS,FACILITIES#COMFORT,FACILITIES#DESIGN&FEATURES,FACILITIES#GENERAL,FACILITIES#MISCELLANEOUS,FACILITIES#PRICES,FACILITIES#QUALITY,FOOD&DRINKS#MISCELLANEOUS,FOOD&DRINKS#PRICES,FOOD&DRINKS#QUALITY,FOOD&DRINKS#STYLE&OPTIONS,HOTEL#CLEANLINESS,HOTEL#COMFORT,HOTEL#DESIGN&FEATURES,HOTEL#GENERAL,HOTEL#MISCELLANEOUS,HOTEL#PRICES,HOTEL#QUALITY,LOCATION#GENERAL,ROOM_AMENITIES#CLEANLINESS,ROOM_AMENITIES#COMFORT,ROOM_AMENITIES#DESIGN&FEATURES,ROOM_AMENITIES#GENERAL,ROOM_AMENITIES#MISCELLANEOUS,ROOM_AMENITIES#PRICES,ROOM_AMENITIES#QUALITY,ROOMS#CLEANLINESS,ROOMS#COMFORT,ROOMS#DESIGN&FEATURES,ROOMS#GENERAL,ROOMS#MISCELLANEOUS,ROOMS#PRICES,ROOMS#QUALITY,SERVICE#GENERAL
Tiếp_tân vui_vẻ Phòng khách_sạn khá ấm_cúng Phòng sạch_sẽ nhân_viên thân thiện Chúng tôi được tiếp_đón nhiệt_tình vui_vẻ chúng_tôi rất hài_lòng và ở thêm 5 ngày nữa Ăn sáng ngon phòng ăn đẹp và lịch_sự,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
Nói_chung Khách_Sạn Hàm_Rồng cũng ổn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhân_viên nhiệt_tình chu_đáo yên_tĩnh sạch_sẽ bãi biển đẹp,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Khách_sạn mới nhân_viên dễ_thương Khách_sạn mới sạch_sẽ nhưng thiếu một_số tiện_nghi đặc_biệt là trong phòng tắm Chủ và nhân_viên vui_vẻ Tuy_nhiên cách quản_lý phục_vụ theo kiểu gia_đình không chuyên_nghiệp ồn_ào Thức_ăn sáng ít nguội_lạnh kém chất_lượng kém vệ_sinh chủ và người_quản_lý nhà_hàng không chuyên_nghiệp làm_phiền khách Nói_chung chủ khách_sạn cần thay_đổi cách phục_vụ nếu không sẽ có rất ít khách quay trở_lại The most unpleasurable_thống about the hotel are unprofessional staffs and noisy owners breakfast of tệ chất_lượng and quantity,0,0,0,0,0,0,0,2,0,2,2,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
Gần bãi biển nhân_viên phục_vụ thân_thiện nhiệt_tình,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Không_gian kiến_trúc hài_hoà phòng_ốc sạch_sẽ và nhân_viên thân_thiện Khách_sạn ở sâu trong ngõ nên chưa xứng tầm với mối gia đưa ra khách_sạn mới nên nói_chung cơ_sở phòng_ốc còn tốt nhân_viên thân_thiện lễ_phép Bài biên hơi hẹp và dốc quầy bar ăn sáng hơi ít món chủ_yếu cho khách Tây Cô bạn với mức tiền cho một đêm ở đây cao hơn chút so với các khách_sạn khác cùng phân khúc Resort nhiều muối khó tránh khỏi nhưng bù lại nhân_viên thân_thiện nhiệt_tình mến khách,0,0,2,0,0,0,0,0,0,0,2,2,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Coral_Bay_Resort đẹp rồng sạch_sẽ Sân vườn nhiều cây hoa Ngay sát biển Nhân_viên rất nhiệt_tình dễ_thương Bữa sáng khá phong_phú,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gần trung_tâm Tiền ăn_uống giá tốt khách_sạn sạch_sẽ giá tốt Sẽ còn quay lại đây,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vị_trí tuyệt phòng tắm không vòi_sen rảnh tay nước yếu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
Nằm ở giữa trung_tâm phố cổ nên hơi ồn nhưng đây không phải là lỗi của họ Địa_điểm đẹp ở giữa trung_tâm phố cổ giá phòng rẻ sạch_sẽ nhân_viên thân_thiện Theo tôi_mọi thứ là tuyệt_vời với mức chi_phí mình đã thanh_toán,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Vị_trí thuận_tiện nhân_viên thân_thiện phục_vụ tốt MÌnh đi công_tác kết_hợp du_lịch đi sớm về khuya nên không có nhận_xét gì nhiều Khách sạn tuy nhỏ nhưng khá sạch_sẽ thoải_mái nhân_viên phục_vụ khá thân_thiện và vị_trí rất thuận_tiện để du_lịch 1 mình ngay khu_phố cổ HN Nếu đã chọn các bạn cũng_nên cho Green_Street 1 vé nhé,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Không có gì ấn_tượng Tôi thực_sự rất ân_hận khi đã đặt phòng cho đứa em họ thực_tế khác xa với hình_ảnh quảng_cáo Phòng ngủ chật trang_thiết_bị cũ_kỹ nhớp không điện_thoại bàn có duy_nhất 1 bóng_đèn mà_lại khá mờ Không có buổi điểm_tâm như lúc đặt phòng Buổi tối đang ngủ thì phòng tắm bị bục nước phải đổi phòng khác Em_gái tôi đã có một đêm khá mệt_mỏi Thật_sự quá thất_vọng,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,2,0,2,0,0,0,2,0,2,2,0,0,0,0,0
Nằm ở trung_tâm phố cổ Hà_Nội rất thuận_tiện đi_lại ăn_uống Khách_sạn đáng yêu với thái_độ phục_vụ niềm_nở nằm ngay trung_tâm phố cổ Hà_Nội Rất thuận_tiện ăn_uống mua_sắm Gần đó có cafe Lính hàng_Buồm rất có cá_tính,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sách sẽ Điều_kiện khách_sạn Rất tốt an_toàn Sạch_sẽ tiện_lợi cho mọi Người giá_cả rất tốt bình_dân nhân_viên Vui_vẻ hoạt_bát thuận_tiện đi_lại ăn_uống mua Sắm chợ đêm phố cổ Mọi thứ hợp Lý cho chuyến du_lịch thư Giãn hoặc công_tắc cho bạn phù_hợp Lời khuyên Nên chọn cho chuyến du_lịch của bạn,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thuận_tiện đi_lại ăn_uống bình Dân Thân_thiện ngay phố cổ phù_hợp công_tác du_lịch tiết_kiệm gần và dễ di_chuyển Bến_xe Sân_bay ăn_uống rẻ vừa túi_tiền thuận_tiện nhân_viên Vui_vẻ Niềm_nở phù_hợp cho Khách trung_bình Tiết_kiệm nhưng thoải Mái Lời khuyên về đặc_điểm khách_sạn Khá_Sạch sẽ yên_tĩnh,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Khách_sạn nằm ở trung_tâm của Hà_Nội chỉ cần 5 phút đi bộ ra hồ Hoàn_Kiếm nổi_tiếng khoảng_cách đi bộ đến các điểm tham_quan du_lịch nổi_tiếng như nhà_hát lớn nhà_hát múa_rối_nước Thăng_Long Bảo_tàng Mỹ_thuật các phòng đều khác nhau về kích_thước nhưng nói_chung rất sạch_sẽ và được trang_bị TV LCD đầu DVD điều_hoà_không_khí két an_toàn phòng tắm riêng Các nhân_viên khách_sạn thân_thiện và luôn sẵn_sàng giúp_đỡ Họ có kiến_thức tốt về thành_phố và đã cho chúng_tôi rất nhiều thông_tin hữu_ích nơi ăn nơi đi du_lịch một_số nhà_hàng tốt gần khách_sạn mà họ đề_nghị đều rất ngon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1 kỳ nghỉ tốt_đẹp và thoải_mái ở Hà_Nội với khách_sạn Green_Street Gía cả rất tốt internet hoàn_toàn miễn_phí và họ có dịch_vụ du_lịch xuất_sắc Tại_sao tôi lại nói vậy vì dịch_vụ của họ hoàn_toàn trung thư giá mềm mà chất_lượng rất ok,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi đã đi cùng với cha tôi và đã nghỉ ở đây 4 ngày khách_sạn này có_vẻ như mới được xây_dựng đặc_biệt là phòng tắm rất mới và nó rất yên_tĩnh thoải_mái sạch_sẽ với mức giá rất rẻ mà chúng_tôi phải trả tiền Đội_ngũ nhân_viên rất thân_thiện và rất chu_đáo Khách_sạn hoàn_hảo nếu bạn không muốn chi_tiêu rất nhiều tiền,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Đến thăm Hà_Nội lần đầu_tiên tôi đã ở tại khách_sạn Green_Street Khách_sạn nằm ở trung_tâm của Hà_Nội gần với khu_phố cổ Các nhân_viên rất thân_thiện và hữu_ích đặc_biệt là người_quản_lý những người luôn vui_vẻ khi cung_cấp thông_tin về các chuyến đi của chúng_tôi Phóng của tôi sạch_sẽ và rộng_rãi giường thoải_mái wifi có sẵn miễn_phí Phòng tắm lớn với tiện_nghi tốt Bắt_đầu bữa ăn sáng lúc 7h sáng là một bữa tiệc buffet tuyệt_vời mà tôi nghĩ rằng đó là bữa trưa Qua lá 1 trải_nghiệm thú_vị khi lần đầu đến Hà_Nội,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1
Tôi ở lại trong khách_sạn sau khi không hài_lòng về 1 khách_sạn khác Các nhân_viên tại Green_Street rất thân_thiện Hộ thuê taxi luôn cho khách_hàng như_thể khách_hàng sẽ không bị lừa Các phòng sạch_sẽ và có một mức giá phải_chăng Wifi chạy tốt Bữa ăn sáng không ngon nhưng bạn có_thể thương_lượng về món Tôi đã ở đây hai năm liên_tiếp và tôi có_lẽ sẽ trở_lại đây lần thứ 3 Bạn có_thể tìm 1 nơi khác tốt hơn nhưng ít có nhân_viên nào giống như Green_Street họ vô_cùng cởi_mở và đáng tín cậy,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Chúng_tôi ở 3 đêm tại khách_sạn vào tháng 2 năm 2012 Vị_trí của khách_sạn là hoàn_hảo No trong khu_phố cổ một trong các đường_phố chính nhưng nó không ồn ào Bữa ăn sáng là rất tốt với một loạt các món ăn ngon Các nhân_viên của khách_sạn rất thân_thiện chuyên_nghiệp và hay giúp_đỡ khách_hàng Chúng_tôi không có phàn_nàn gì liên_quan đến các dịch_vụ ở đây Các phòng chúng_tôi nhận được khá tối và ẩm_ướt mặc_dù trời khá lạnh tại Hà_Nội vào thời_điểm đó khoảng 15 C và không có thiết_bị sưởi ấm Nhưng những gì khó_khăn với chúng_tôi nhất là nệm giường Có_lẽ là nệm lò_xo cũ Đây thực_sự là một nhược_điểm lớn và họ nên thay_đổi nó Nếu không nó sẽ xoá_bỏ các dịch_vụ tốt và mức chi_phí hợp_lý mà khách_sạn đã đem lại cho khách_hàng Phần tốt nhất của nơi này là chắc_chắn nhân_viên,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,2,0,2,0,0,2,2,0,2,0,0,0,0,1
vị_trí vị_trí và vị_trí Vị_trí đắc_địa nhưng khách_sạn đã cũ rồi Khách tới thăm người ở trong khách_sạn sao phải gửi chứng_minh_thư ở lễ_tân mới được lên phòng nhỉ Mình không phải tới thăm đối_tác lần đầu ở khách_sạn mà nhân_viên lễ_tân ở khách_sạn này lại yêu_cầu và còn cho mình một bài giảng về quy_định của tất_cả các khách_sạn đều là như_thế Vậy những khách_sạn khác cho mình nên phong không cần chứng_minh như Sheraton cũng là phạm_luật Thậm_chí khách xuống đón mà nhân_viên lễ_tân vẫn bắt để lại chứng_minh là sao nhỉ Thật là một kinh_nghiệm thú_vị sau hơn 20 năm đón và tiếp khách tại Việt_Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1 Nhân_viên bảo_vệ tiếp_tân lam phong rất lịch_sự và thân_thiện 2 Nhà_hàng điểm_tâm nhân_viên thanh_lịch tre các món ăn VN trứng cà_phê rất thơm ngon Khách_sạn cần điều_chỉnh lại hệ_thống WIFI cho tốt hơn vì so với những khách_sạn khác thì chúng_tôi nhận thấy của họ có sóng mạnh hơn Chúng_tôi không_thể vào một_số web site cần_thiết khi lưu_trú tại Riverside Tuy_nhiên nhân_viên lễ_tân đã được thông_báo và chúng_tôi hy_vọng vấn_đề sẽ được ban quản_trị giải_quyết Lần thăm_viếng này chúng_tôi rất thích sàn gỗ mới rất sạch và đẹp Tuy cái giường đôi_khi nó chảy tuột khỏi vị_trí nên cũng gây bất_tiện Tuy_nhiên Cô lam phong đã vui_vẻ hoàn_chỉnh lại Chúng_tôi rất hài_lòng khi ở tại Riverside_Hotel và sẽ giới_thiệu tốt cho bà_con và bạn_bè thân_hữu khi họ có dịp ghé thành_phố Saigon Cảm_ơn và chúc khách_sạn luôn thịnh_vượng,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,1,0,0,0,0,1
Sạch_sẽ tiện_nghi Gia_đình đã có 1 đêm cuối năm thật tuyệt_vời ở đây địa_điểm cực_kỳ lý_tưởng để chào_đón năm mới,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vị_trí gần trung_tâm Khách_sạn này có thiết_kế ngoại_thất khá đẹp gần trung_tâm Quận I nhưng nội_thất thì quá tệ trang_thiết_bị quá cũ vệ_sinh phòng_ốc không sạch_sẽ bữa sáng thực_sự tệ Tôi sẽ không bao_giờ ở khách_sạn này nữa Lời khuyên về đặc_điểm khách_sạn Không nên chọn khách_sạn này vì quanh đó có nhiều khách_sạn tốt hơn với giá rẻ hơn lại thuận_tiện đi_lại,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,2,0,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0
Vị_trí tốt khi thưởng_ngoạn một đêm giao_thừa tại trung_tâm thành_phố Địa_điểm thuận_tiện cho bạn vòng_quanh trung_tâm thành_phố đặc_biệt dạo quanh đường hoa Nguyễn_Huệ Lời khuyên về giải_trí ban_đêm Gần bến_tàu_cánh_ngầm ngay trung_tâm có nhiều địa_điểm xung_quanh khách_sạn để giải_trí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trung_tâm tp HCM bên sông Saigon giao_thông rất tiện_lợi để di_chuyển trong nội_ngoại thành_phố Saigon hoặc đi xa như Vũng_Tàu qua tàu cao_tốc vv Đây là 01 khách_sạn với lối kiến_trúc cổ_kính của người Pháp ngày_xưa trong phòng với lối bài_trí theo phong_cách Âu_Châu rất dễ thương Theo tôi nên tạm gọi là khách_sạn 3 1 2 stars thi ổn nhất vì những đặc_điểm sau Rất lịch_sự và an_ninh không ồn_ào và rất yên_tĩnh để nghỉ_ngơi Nhân_viên phục_vụ khách_sạn rất kín_đáo và nhã_nhặn với khách du_lịch Lời khuyên về ngắm cảnh Đây có_thể gọi là 01 khách_sạn lịch_sử đầy_đủ tiện_nghi mặc_dù là họ chỉ có 3 sào thôi nhưng so với những khách_sạn khác thì họ rất đầy_đủ tiện_nghi hơi tiếc là chưa có hồ bơi trong ks,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Rất hài_lòng và thật_sự tận_hưởng được đêm giao_thừa cùng gia_đình cảm_ơn Tuyệt_Nhưng Chudu24 rất nhiệt_tình trong việc tìm khách_sạn vì gần đến ngày giao_thừa và cảm_ơn Riverside đã tạo điều_kiện sắp_xếp phòng tốt nhất để ngắm pháo_hoa giao_thừa hẹn giao_thừa năm sau,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cảnh_quan phòng có mùi mốc các thứ khác tạm được quên đồ nhưng nhân_viên không báo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
tiện_nghi vị_trí thuận_lợi phục_vụ tốt Vị_trí resort ngay gần chợ và biển thuận_lợi cho việc ăn_uống và vui_chơi tuy_nhiên phòng có muỗi vào ban_đêm,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
Khách_sạn nuôi khá nhiều muối hihihi Mình hài_lòng,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nhân_viên phục_vụ tốt giường_nằm và hồ bơi không sạch tôi đi về đã bị dính mấy đốt đỏ trên lưng cô và mắt Phòng 215 216 nước vòi rỉ nhỏ lỗ cống thoát nước hư nên vừa tắm vừa lôi bên trong,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1
Gần tp có không_khí trong_lành có_thể đi vào rừng được tham_quan khu dự_trữ sinh_quyển thế_giới Tạm ổn nếu chọn một địa_điểm gần thành_phố Hồ_chí_minh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
đẹp sạch_sẽ gần trung_tâm tốt khách_sạn sạch_sẽ gần trung_tâm nhân_viên lịch_sự phù_hợp nghỉ_dưỡng,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gần rừng và sát biển Bình_thường không có gì đặt biệt nên không có cảm_nhận,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yên_tĩnh sạch_sẽ tiện_nghi Hài_lòng,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rộng thoáng mát vị_trí đẹp gần khu_vực chợ Gần chợ đồ biển mua dục thức_ăn chất_lượng giá hợp_lý,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ăn_uống chất_lượng tốt chi_phí sinh_hoạt thấp hơn sở_thích hợp cho việc nghỉ_dưỡng,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vị_trí tốt Khuôn_viên đẹp Phòng ngủ thoải_mái Lựa_chọn thú_vị cho kỳ nghỉ ngắn ngày và không quá xa trung_tâm tp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1 Là khách_sạn tốt nhất khu_vực này 2 Vị trì đẹp sát biển 3 Nhân_viên thân_thiện khách_sạn đẹp phù_hợp gia_đình nghỉ_dưỡng cuối tuần Những buổi tôi rất buồn khách_sạn nên có những giải_pháp giải_trí buổi tối để tăng thêm sự hấp_dẫn cho khách_sạn về đêm,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Khuôn_viên đẹp và thoáng mát Phù_hợp với nhu_cầu nghỉ_dưỡng gần thành_phố giá_cả tương_đối,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Không_gian khuôn_viên rộng thoáng mát và yên_tĩnh Một kỳ nghỉ thú_vị và hài_lòng Không_khí ở đây thật trong_lành và rất yên_tĩnh đã mang lại cảm_giác thoải_mái riêng_tư cho tôi Lời khuyên về đặc_điểm khách_sạn Lên tới nếu bạn thấy ngột_ngạt vì công_việc,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
có không_khí tốt sạch_sẽ cảm_ơn agoda đã cho chúng_tôi giá tốt nhất khách sạn sạch_sẽ nhân_viên phục_vụ chu đáo nhà hàng có những món ăn ngon buffe sáng cũng rất phong phú nếu cô đến cần_giờ chúng_tôi lại chọn resort cần_giờ 1 lần nữa Lời khuyên về ngắm cảnh phong_cảnh đẹp thích_hợp cho nghỉ dưỡng rất yên_tĩnh,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thân_thiện Các thiết_bị cũ_kỹ làm_phiền khách đó phải dọn phòng khác khi phàn_nàn với Resort vòi_nước nóng_chảy yếu máy_lạnh không điều_khiển được hướng gió Nói_chung chưa thật_sự tốt cho kỳ nghỉ Lời khuyên về nhà_hàng Nên ăn_uống tại Resort nếu không thích phải đi xa chợ Cần_Giờ Trước Resort nhiều hàng ăn nhưng không đảm_bảo vệ_sinh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1
Cây_xanh sân vườn Bãi đậu xe đủ chỗ cho xe_hơi nhưng không có mái che nắng_nóng xe Phóng nhổ cách_âm không tốt giường đóng liền vào tường nên hay gây tiếng ồn do thanh giường đập vào tườngTủ lành không phòng nào còn nút chỉnh nhiệt độGiá niêm_yết cho cùng 1 phòng lại khác nhau nếu ở 1 người hay 2 người Lời khuyên về ngắm cảnh Cần_Giờ Resort không phải là nơi tốt để ngắm biển vì bãi biển có 1 dãy hàng_quán ngăn_cách với resort,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,0,0,2,0,0
Địa_điểm Vị_trí resort khá tốt phòng_ốc sạch_sẽ thoáng mát ăn sáng buffet ngon và đầy_đủ nhưng phục_vụ kém Hồ bời nước đục_ngầu Tiếp_tân lỡ_dở hỏi không trả_lời Không có phòng cho tài_xế Đòi thu thêm tiền cho khách nước_ngoài mặc_dù đã đăng_ký qua Agoda Không có extra bed khi khách yêu_cầu Máy_lạnh hư gọi phục_vụ hẹn 2 lần mời xuống và nói là không sửa được và không đổi phòng khác Tivi trong phòng hư không xem được Là resort nhưng không có bãi biển riêng Sẽ không bao_giờ quay lại Lời khuyên Không nên đến,0,0,2,0,0,0,2,0,0,1,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2
Yên tỉnh gần biển gần chợ Kỳ nghỉ 2 ngày tuy ngắn nhưng thú_vị Buổi sáng có_thể đi dạo biển chiều ăn hải_sản ở chợ đối_diện tôi nghỉ_ngơi Lời khuyên về đặc_điểm khách_sạn Nước nóng hơi yếu,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Khách_sạn yên_tĩnh phục_vụ tốt Đường đi vắng_vẻ nếu đi bằng xe_máy cảm_giác rất sợ bị lủng lốp trên đường đi Khách_sạn yên_tĩnh phục_vụ tốt những phòng hơi nhiều muối Lời khuyên Phải mang theo Soffel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
Phòng sách thoáng đồ_ăn ngon nhân_viên nice Nước trong phòng tắm yêu nước nóng không ổn_định hồ bơi hơi dở,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1
Cần_Giờ Resort tốt những hồ bơi còn đỡ Nhân viên Chudu24 rất tốt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Với giá khuyến_mại tôi sẽ tiếp_tục ủng_hộ Cần_Giờ resort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lễ_tân vui_vẻ nhà_hàng phục_vụ tốt bể_bơi tạm ổn nhưng cần được vớt lá cây thường_xuyên Nói_chung với giá khuyến_mại thì chấp_nhận được Dịch_vụ Chudu24 rất nhanh_nhẹn và nhân_viên Mỹ Vẫn rất nhiệt_tình Sẽ tiếp_tục sử_dụng dịch_vụ Chudu24 cho lần sau cam on you,2,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nói_chung là rất tốt nếu_như không có thêm phụ_phí ăn sáng Giá thuê phòng 580 000 đ ngày bao_gồm ăn sáng cho người_lớn Bắt_buộc mua 1 phiếu ăn sáng cho bé dưới 6 tuổi Trong khi đó ăn sáng chỉ có 2 món trứng opla và bún_bò Phiếu này trị_giá 70 ngàn,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
